,loss,rmse_reconstruction_loss,_calculate_kl_loss,val_loss,val_rmse_reconstruction_loss,val__calculate_kl_loss
56,415.8718580118387,0.003744411515071988,41.4307746887207,463.55271756154184,0.004167745355516672,46.77814483642578
57,636.9997004989219,0.0043613482266664505,200.86495971679688,436.8273187601341,0.0037243168335407972,64.3956298828125
58,435.1042272353503,0.0038004815578460693,55.05607986450195,439.613148124263,0.0037642077077180147,63.1923713684082
59,414.1155607089507,0.0036839712411165237,45.71846008300781,429.33212199660966,0.0036822534166276455,61.1068229675293
60,414.5642043239287,0.00366238784044981,48.325439453125,402.65439591317806,0.0036010616458952427,42.54824447631836
61,400.5172993969305,0.003614184446632862,39.09882736206055,400.1226124889446,0.003620377043262124,38.084896087646484
62,409.54358111723764,0.0036302669905126095,46.51688003540039,398.70537639114093,0.003611612366512418,37.54411697387695
63,404.67286966506003,0.0036294031888246536,41.7325439453125,434.7224041632886,0.003852909430861473,49.43141555786133
64,612.7713249312462,0.004261740017682314,186.59735107421875,447.0077498525943,0.0038064357358962297,66.36417388916016
65,417.5169234285848,0.0037133614532649517,46.180809020996094,409.1865495789726,0.0037217556964606047,37.0109977722168
66,405.1125171935804,0.003620420815423131,43.07038116455078,404.67887504145784,0.0037032950203865767,34.34939193725586
67,414.9067131687625,0.0036156706046313047,53.339595794677734,401.11443861475533,0.003599276766180992,41.186744689941406
68,430.73106523577184,0.003626089310273528,68.12220001220703,407.6383182165758,0.0035860901698470116,49.02930450439453
69,413.9900332696808,0.003586008446291089,55.38911819458008,402.8798418153007,0.0036098274867981672,41.8970947265625
70,393.6593118233494,0.0035352627746760845,40.133018493652344,399.80966105910966,0.0036161078605800867,38.198822021484375
71,394.7147818418125,0.003538361983373761,40.878501892089844,391.19770208394755,0.0035601258277893066,35.18510818481445
72,389.63116868484104,0.003512350842356682,38.396087646484375,397.3889106030734,0.0035923116374760866,38.15771484375
73,387.675942914848,0.0034990361891686916,37.772254943847656,394.3854471458579,0.0036110978107899427,33.27566146850586
74,389.4968171847885,0.0034795671235769987,41.54015350341797,409.0363405623526,0.0037400582805275917,35.03052520751953
